
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	566	19	0	0	0
Line Profile Sample 2 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	561.73	19	0.0894	1	0.0389
Line Profile Sample 3 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	566.17	19	0.179	2	0.0778
Line Profile Sample 4 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	575.13	19	0.268	3	0.117
Line Profile Sample 5 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	572.66	19	0.357	4	0.156
Line Profile Sample 6 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	582.62	19	0.447	5	0.194
Line Profile Sample 7 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	570.79	19	0.536	6	0.233
Line Profile Sample 8 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	572.17	19	0.626	7	0.272
Line Profile Sample 9 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	575.25	19	0.715	8	0.311
Line Profile Sample 10 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	584.73	19	0.804	9	0.35
Line Profile Sample 11 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	577.14	19	0.894	10	0.389
Line Profile Sample 12 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	576.84	19	0.983	11	0.428
Line Profile Sample 13 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	594.94	19	1.07	12	0.467
Line Profile Sample 14 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	589.53	19	1.16	13	0.506
Line Profile Sample 15 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	572.84	19	1.25	14	0.545
Line Profile Sample 16 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	578.53	19	1.34	15	0.583
Line Profile Sample 17 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	582.67	19	1.43	16	0.622
Line Profile Sample 18 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	577.13	19	1.52	17	0.661
Line Profile Sample 19 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	571.29	19	1.61	18	0.7
Line Profile Sample 20 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	572.46	19	1.7	19	0.739
Line Profile Sample 21 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	569.79	19	1.79	20	0.778
Line Profile Sample 22 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	564	19	1.88	21	0.817
Line Profile Sample 23 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	562.34	19	1.97	22	0.856
Line Profile Sample 24 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	560.68	19	2.06	23	0.895
Line Profile Sample 25 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	551.19	19	2.14	24	0.933
Line Profile Sample 26 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	545.94	19	2.23	25	0.972
Line Profile Sample 27 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 17	538	19	2.3	25.71	1
