
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	356	1	2.76	30.89	1
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	369	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	368.21	1	0.0894	1	0.0324
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	376.64	1	0.179	2	0.0648
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	376.25	1	0.268	3	0.0971
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	376.64	1	0.357	4	0.13
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	382.49	1	0.447	5	0.162
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	382.37	1	0.536	6	0.194
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	391.81	1	0.626	7	0.227
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	388.48	1	0.715	8	0.259
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	390.34	1	0.804	9	0.291
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	386.92	1	0.894	10	0.324
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	391.99	1	0.983	11	0.356
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	394.84	1	1.07	12	0.389
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	380.79	1	1.16	13	0.421
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	392.13	1	1.25	14	0.453
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	391.66	1	1.34	15	0.486
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	403.03	1	1.43	16	0.518
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	388.65	1	1.52	17	0.55
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	394.2	1	1.61	18	0.583
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	396.29	1	1.7	19	0.615
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	402.73	1	1.79	20	0.648
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	397.34	1	1.88	21	0.68
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	380.29	1	1.97	22	0.712
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	383.65	1	2.06	23	0.745
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	376.98	1	2.14	24	0.777
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	374.65	1	2.23	25	0.809
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	377.29	1	2.32	26	0.842
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	373.29	1	2.41	27	0.874
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	362.7	1	2.5	28	0.907
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	354.77	1	2.59	29	0.939
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	353.02	1	2.68	30	0.971
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 12	356	1	2.76	30.89	1
