
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 44	Lines 44 Profile Sample	1109	 6	44	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 44	Lines 44 Profile Sample	1200.27	 6	44	0.0894	1	0.0509	Line Profile Sample
Line Profile Sample 3 for Lines 44	Lines 44 Profile Sample	1175.75	 6	44	0.179	2	0.102	Line Profile Sample
Line Profile Sample 4 for Lines 44	Lines 44 Profile Sample	1151.21	 6	44	0.268	3	0.153	Line Profile Sample
Line Profile Sample 5 for Lines 44	Lines 44 Profile Sample	1195.97	 6	44	0.357	4	0.204	Line Profile Sample
Line Profile Sample 6 for Lines 44	Lines 44 Profile Sample	1225.14	 6	44	0.447	5	0.254	Line Profile Sample
Line Profile Sample 7 for Lines 44	Lines 44 Profile Sample	1256.66	 6	44	0.536	6	0.305	Line Profile Sample
Line Profile Sample 8 for Lines 44	Lines 44 Profile Sample	1281.93	 6	44	0.626	7	0.356	Line Profile Sample
Line Profile Sample 9 for Lines 44	Lines 44 Profile Sample	1291.46	 6	44	0.715	8	0.407	Line Profile Sample
Line Profile Sample 10 for Lines 44	Lines 44 Profile Sample	1331.31	 6	44	0.804	9	0.458	Line Profile Sample
Line Profile Sample 11 for Lines 44	Lines 44 Profile Sample	1360.51	 6	44	0.894	10	0.509	Line Profile Sample
Line Profile Sample 12 for Lines 44	Lines 44 Profile Sample	1385.2	 6	44	0.983	11	0.56	Line Profile Sample
Line Profile Sample 13 for Lines 44	Lines 44 Profile Sample	1378.6	 6	44	1.07	12	0.611	Line Profile Sample
Line Profile Sample 14 for Lines 44	Lines 44 Profile Sample	1402.9	 6	44	1.16	13	0.662	Line Profile Sample
Line Profile Sample 15 for Lines 44	Lines 44 Profile Sample	1410.66	 6	44	1.25	14	0.713	Line Profile Sample
Line Profile Sample 16 for Lines 44	Lines 44 Profile Sample	1407.64	 6	44	1.34	15	0.763	Line Profile Sample
Line Profile Sample 17 for Lines 44	Lines 44 Profile Sample	1395.01	 6	44	1.43	16	0.814	Line Profile Sample
Line Profile Sample 18 for Lines 44	Lines 44 Profile Sample	1366.66	 6	44	1.52	17	0.865	Line Profile Sample
Line Profile Sample 19 for Lines 44	Lines 44 Profile Sample	1356.17	 6	44	1.61	18	0.916	Line Profile Sample
Line Profile Sample 20 for Lines 44	Lines 44 Profile Sample	1348.32	 6	44	1.7	19	0.967	Line Profile Sample
Line Profile Sample 21 for Lines 44	Lines 44 Profile Sample	1343	 6	44	1.76	19.65	1	Line Profile Sample
