
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	944	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	958.37	1	0.0894	1	0.029
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	987.52	1	0.179	2	0.058
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	939.93	1	0.268	3	0.087
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	954.78	1	0.357	4	0.116
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	982.87	1	0.447	5	0.145
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1048.25	1	0.536	6	0.174
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1020.21	1	0.626	7	0.203
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1055	1	0.715	8	0.232
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1019	1	0.804	9	0.261
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1046.53	1	0.894	10	0.29
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	991.61	1	0.983	11	0.319
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	992.55	1	1.07	12	0.348
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	995.24	1	1.16	13	0.377
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1017.71	1	1.25	14	0.406
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1008.88	1	1.34	15	0.435
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	993.26	1	1.43	16	0.464
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	999.3	1	1.52	17	0.493
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	991.33	1	1.61	18	0.522
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	960.65	1	1.7	19	0.551
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	938.93	1	1.79	20	0.58
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	975.64	1	1.88	21	0.609
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	989.03	1	1.97	22	0.638
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1008.15	1	2.06	23	0.667
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1032.36	1	2.14	24	0.696
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1001.31	1	2.23	25	0.725
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	995.59	1	2.32	26	0.754
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1022.84	1	2.41	27	0.783
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1012.13	1	2.5	28	0.812
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	996.1	1	2.59	29	0.841
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1014.51	1	2.68	30	0.87
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	1004.25	1	2.77	31	0.899
Line Profile Sample 33 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	962.87	1	2.86	32	0.928
Line Profile Sample 34 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	967.51	1	2.95	33	0.957
Line Profile Sample 35 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	969.76	1	3.04	34	0.986
Line Profile Sample 36 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 13	954	1	3.08	34.48	1
